Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start_X,Start_Y,End_X,End_Y
Wydad,Passe ratee,Lost,1,,,,,26,0,0.1719,0.4579,0.7285,0.8474
Wydad,Passe ratee,Lost,1,,,,,26,0,0.1914,0.5576,0.6855,0.8193
Wydad,Passe ratee,Lost,1,,,,,26,0,0.1523,0.6760,0.6191,0.9720
Wydad,Passe ratee,Lost,1,,,,,20,0,0.1309,0.2679,0.3105,0.2773
Wydad,Passe ratee,Lost,1,,,,,20,0,0.3809,0.6636,0.8262,0.5794
Wydad,Passe ratee,Lost,1,,,,,20,0,0.6875,0.2991,0.7070,0.3676
Wydad,Passe ratee,Lost,1,,,,,20,0,0.6367,0.1028,0.6699,0.3053
Wydad,Passe ratee,Lost,1,,,,,20,0,0.6914,0.1869,0.8496,0.5171
Wydad,Passe ratee,Lost,1,,,,,20,0,0.6699,0.4611,0.7832,0.2866
Wydad,Passe ratee,Lost,1,,,,,20,0,0.9473,0.0623,0.8809,0.1059
Wydad,Passe ratee,Lost,1,,,,,20,0,0.6289,0.7383,0.7520,0.8380
Wydad,Passe ratee,Lost,1,,,,,20,0,0.7676,0.7882,0.8398,0.7757
Wydad,Passe ratee,Lost,1,,,,,20,0,0.6660,0.8349,0.6152,0.7975
Wydad,Passe ratee,Lost,1,,,,,3,0,0.6699,0.7882,0.7754,0.2336
Wydad,Passe ratee,Lost,1,,,,,3,0,0.2344,0.9065,0.4395,0.8318
Wydad,Passe ratee,Lost,1,,,,,3,0,0.3379,0.9252,0.7891,0.7290
Wydad,Passe ratee,Lost,1,,,,,3,0,0.2910,0.7227,0.6934,0.7913
Wydad,Passe ratee,Lost,1,,,,,3,0,0.3203,0.7944,0.7266,0.6698
Wydad,Passe ratee,Lost,1,,,,,3,0,0.4863,0.7040,0.8320,0.6355
Wydad,Passe ratee,Lost,1,,,,,3,0,0.5273,0.9034,0.7910,0.5389
Wydad,Passe ratee,Lost,1,,,,,3,0,0.3320,0.5857,0.6777,0.0966
Wydad,Passe ratee,Lost,1,,,,,3,0,0.1973,0.5202,0.4414,0.3209
Wydad,Passe ratee,Lost,1,,,,,3,0,0.2617,0.7352,0.3184,0.7788
Wydad,Passe ratee,Lost,1,,,,,3,0,0.3066,0.7290,0.6211,0.9720
Wydad,Passe ratee,Lost,1,,,,,3,0,0.3633,0.7383,0.6387,0.7664
Wydad,Passe ratee,Lost,1,,,,,24,0,0.3164,0.5763,0.7129,0.3863
Wydad,Passe ratee,Lost,1,,,,,24,0,0.4746,0.2274,0.8613,0.4424
Wydad,Passe ratee,Lost,1,,,,,24,0,0.3535,0.2461,0.8457,0.3053
Wydad,Passe ratee,Lost,1,,,,,24,0,0.4258,0.0561,0.8027,0.0312
Wydad,Passe ratee,Lost,1,,,,,24,0,0.2910,0.2087,0.7227,0.0343
Wydad,Passe ratee,Lost,1,,,,,24,0,0.4277,0.3645,0.5664,0.6573
Wydad,Passe ratee,Lost,1,,,,,24,0,0.3203,0.3583,0.7285,0.6729
Wydad,Passe ratee,Lost,1,,,,,24,0,0.5098,0.5016,0.7441,0.7445
Wydad,Passe ratee,Lost,1,,,,,24,0,0.2988,0.4330,0.7461,0.9688
Wydad,Passe ratee,Lost,1,,,,,22,0,0.2520,0.7383,0.4629,0.7072
Wydad,Passe ratee,Lost,1,,,,,22,0,0.2715,0.7601,0.2852,0.6791
Wydad,Passe ratee,Lost,1,,,,,22,0,0.4063,0.8598,0.6973,0.8193
Wydad,Passe ratee,Lost,1,,,,,22,0,0.4258,0.9190,0.5664,0.8567
Wydad,Passe ratee,Lost,1,,,,,22,0,0.4551,0.9003,0.8652,0.7757
Wydad,Passe ratee,Lost,1,,,,,22,0,0.7539,0.9221,0.8574,0.6293
Wydad,Passe ratee,Lost,1,,,,,22,0,0.6445,0.9470,0.8066,0.6417
Wydad,Passe ratee,Lost,1,,,,,22,0,0.9453,0.7383,0.8652,0.4268
Wydad,Passe ratee,Lost,1,,,,,22,0,0.8340,0.9564,0.9160,0.6854
Wydad,Passe ratee,Lost,1,,,,,22,0,0.6074,0.8318,0.7070,0.9221
Wydad,Passe ratee,Lost,1,,,,,22,0,0.6621,0.3053,0.8320,0.2648
Wydad,Passe ratee,Lost,1,,,,,5,0,0.6309,0.3396,0.8027,0.2897
Wydad,Passe ratee,Lost,1,,,,,4,0,0.4727,0.5857,0.6172,0.9720
Wydad,Passe ratee,Lost,1,,,,,4,0,0.5605,0.8910,0.7695,0.9128
Wydad,Passe ratee,Lost,1,,,,,4,0,0.9297,0.9283,0.9297,0.8785
Wydad,Passe ratee,Lost,1,,,,,4,0,0.5313,0.4268,0.5918,0.3302
Wydad,Passe ratee,Lost,1,,,,,18,0,0.4707,0.0966,0.5410,0.1464
Wydad,Passe ratee,Lost,1,,,,,18,0,0.7168,0.0748,0.7715,0.0872
Wydad,Passe ratee,Lost,1,,,,,18,0,0.9199,0.2928,0.8730,0.3956
Wydad,Passe ratee,Lost,1,,,,,18,0,0.9277,0.6791,0.8711,0.4922
Wydad,Passe ratee,Lost,1,,,,,18,0,0.7285,0.4081,0.8496,0.5421
Wydad,Passe ratee,Lost,1,,,,,18,0,0.6563,0.6168,0.8066,0.4299
Wydad,Passe ratee,Lost,1,,,,,18,0,0.5938,0.8879,0.7402,0.7165
Wydad,Passe ratee,Lost,1,,,,,18,0,0.5996,0.7788,0.6543,0.8224
Wydad,Passe ratee,Lost,1,,,,,18,0,0.6445,0.9377,0.6211,0.9034
Wydad,Passe ratee,Lost,1,,,,,18,0,0.3887,0.6822,0.6895,0.1121
Wydad,Passe ratee,Lost,1,,,,,18,0,0.5371,0.5327,0.6055,0.4019
Wydad,Passe ratee,Lost,1,,,,,9,0,0.4961,0.8847,0.4102,0.9533
Wydad,Passe ratee,Lost,1,,,,,9,0,0.9180,0.4299,0.9395,0.5421
Wydad,Passe ratee,Lost,1,,,,,7,0,0.7148,0.2461,0.7891,0.4455
Wydad,Passe ratee,Lost,1,,,,,7,0,0.9180,0.2773,0.9043,0.5452
Wydad,Passe ratee,Lost,1,,,,,7,0,0.8730,0.2399,0.9141,0.4268
Wydad,Passe ratee,Lost,1,,,,,7,0,0.8359,0.1931,0.9531,0.6573
Wydad,Passe ratee,Lost,1,,,,,7,0,0.6211,0.8162,0.6426,0.7009
Wydad,Passe ratee,Lost,1,,,,,7,0,0.5293,0.6480,0.6230,0.6667
Wydad,Passe ratee,Lost,1,,,,,7,0,0.8867,0.9003,0.8906,0.8505
Wydad,Passe ratee,Lost,1,,,,,7,0,0.4082,0.0592,0.3633,0.0841
Wydad,Passe ratee,Lost,1,,,,,28,0,0.7070,0.7040,0.7773,0.3676
Wydad,Passe ratee,Lost,1,,,,,28,0,0.7598,0.4112,0.7559,0.2773
Wydad,Passe ratee,Lost,1,,,,,28,0,0.7734,0.7944,0.7969,0.5171
Wydad,Passe ratee,Lost,1,,,,,28,0,0.8555,0.6262,0.9063,0.4766
Wydad,Passe ratee,Lost,1,,,,,14,0,0.3809,0.0436,0.7324,0.4548
Wydad,Passe ratee,Lost,1,,,,,14,0,0.4688,0.1931,0.5137,0.2150
Wydad,Passe ratee,Lost,1,,,,,14,0,0.5449,0.1121,0.5742,0.1153
Wydad,Passe ratee,Lost,1,,,,,14,0,0.6816,0.3583,0.7578,0.3022
Wydad,Passe ratee,Lost,1,,,,,14,0,0.7168,0.0810,0.8457,0.4517
Wydad,Passe ratee,Lost,1,,,,,14,0,0.4473,0.4299,0.4629,0.4268
Adversaire,Passe ratee,Lost,2,,,,,18,0,0.1426,0.5047,0.4473,0.5826
Adversaire,Passe ratee,Lost,2,,,,,18,0,0.1406,0.3614,0.7227,0.2430
Adversaire,Passe ratee,Lost,2,,,,,18,0,0.1504,0.4424,0.3535,0.2461
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.1426,0.6106,0.1504,0.6417
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.1504,0.4891,0.0430,0.0312
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.2969,0.5202,0.5156,0.7508
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.2754,0.7040,0.3418,0.9128
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.2207,0.8941,0.5254,0.8037
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.3613,0.8255,0.6641,0.8972
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.4922,0.9315,0.8457,0.5639
Adversaire,Passe ratee,Lost,2,,,,,28,0,0.3008,0.8972,0.6699,0.9408
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.1367,0.3738,0.5332,0.2336
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.2051,0.4704,0.3438,0.3738
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.1543,0.7072,0.3086,0.3707
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.3047,0.7072,0.7520,0.7290
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.3750,0.8193,0.8574,0.3022
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.4160,0.4393,0.7383,0.2866
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.3125,0.6667,0.5391,0.4548
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.3281,0.6231,0.5547,0.5545
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.3496,0.6012,0.4551,0.7009
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.1426,0.8536,0.5547,0.9688
Adversaire,Passe ratee,Lost,2,,,,,4,0,0.1602,0.8879,0.6719,0.9720
Adversaire,Passe ratee,Lost,2,,,,,5,0,0.2813,0.8692,0.3379,0.9720
Adversaire,Passe ratee,Lost,2,,,,,5,0,0.4434,0.8692,0.4746,0.8629
Adversaire,Passe ratee,Lost,2,,,,,5,0,0.6191,0.9657,0.7930,0.5389
Adversaire,Passe ratee,Lost,2,,,,,5,0,0.6895,0.9252,0.7070,0.8723
Adversaire,Passe ratee,Lost,2,,,,,5,0,0.8223,0.8598,0.8633,0.6947
Adversaire,Passe ratee,Lost,2,,,,,5,0,0.8906,0.8692,0.8848,0.7196
Adversaire,Passe ratee,Lost,2,,,,,5,0,0.0586,0.6199,0.0547,0.8847
Adversaire,Passe ratee,Lost,2,,,,,3,0,0.1309,0.1090,0.1680,0.0592
Adversaire,Passe ratee,Lost,2,,,,,3,0,0.1484,0.1028,0.3281,0.0810
Adversaire,Passe ratee,Lost,2,,,,,3,0,0.1602,0.1215,0.4492,0.1620
Adversaire,Passe ratee,Lost,2,,,,,3,0,0.2422,0.1340,0.2871,0.1869
Adversaire,Passe ratee,Lost,2,,,,,3,0,0.5098,0.1620,0.7500,0.2274
Adversaire,Passe ratee,Lost,2,,,,,13,0,0.3848,0.1059,0.7676,0.2835
Adversaire,Passe ratee,Lost,2,,,,,13,0,0.4570,0.3956,0.7754,0.2586
Adversaire,Passe ratee,Lost,2,,,,,13,0,0.3105,0.2025,0.3262,0.3115
Adversaire,Passe ratee,Lost,2,,,,,13,0,0.3145,0.3146,0.2383,0.6729
Adversaire,Passe ratee,Lost,2,,,,,13,0,0.4512,0.8318,0.6504,0.8255
Adversaire,Passe ratee,Lost,2,,,,,20,0,0.0762,0.3209,0.6094,0.9564
Adversaire,Passe ratee,Lost,2,,,,,20,0,0.2988,0.5826,0.7363,0.2586
Adversaire,Passe ratee,Lost,2,,,,,20,0,0.5488,0.5483,0.3301,0.6729
Adversaire,Passe ratee,Lost,2,,,,,20,0,0.3066,0.7508,0.4707,0.2928
Adversaire,Passe ratee,Lost,2,,,,,20,0,0.3770,0.3801,0.3535,0.4299
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.3691,0.2928,0.3047,0.6916
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.1680,0.1059,0.4668,0.4424
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.1426,0.2679,0.7422,0.0623
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.5566,0.1495,0.7227,0.1776
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.6387,0.3271,0.6816,0.1121
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.9219,0.0966,0.9453,0.1184
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.9238,0.2305,0.9180,0.2710
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.3145,0.0997,0.4023,0.0903
Adversaire,Passe ratee,Lost,2,,,,,23,0,0.3535,0.2181,0.4219,0.2212
Adversaire,Passe ratee,Lost,2,,,,,27,0,0.6367,0.2430,0.5469,0.4424
Adversaire,Passe ratee,Lost,2,,,,,7,0,0.3984,0.9533,0.7383,0.8723
Adversaire,Passe ratee,Lost,2,,,,,7,0,0.9219,0.9346,0.9023,0.6854
Adversaire,Passe ratee,Lost,2,,,,,8,0,0.2461,0.7040,0.4121,0.7165
Adversaire,Passe ratee,Lost,2,,,,,8,0,0.6777,0.7850,0.9199,0.7321
Adversaire,Passe ratee,Lost,2,,,,,22,0,0.3789,0.0935,0.3281,0.0436
Adversaire,Passe ratee,Lost,2,,,,,88,0,0.4668,0.4891,0.6504,0.7259
Adversaire,Passe ratee,Lost,2,,,,,88,0,0.3066,0.1184,0.8203,0.4486
Adversaire,Passe ratee,Lost,2,,,,,17,0,0.1934,0.5794,0.3145,0.6386
Wydad,PASS,,1,,,,,26,0,0.1016,0.4579,0.1816,0.0654
Wydad,PASS,,1,,,,,26,0,0.1172,0.4766,0.1406,0.1371
Wydad,PASS,,1,,,,,26,0,0.0898,0.2648,0.5410,0.2866
Wydad,PASS,,1,,,,,26,0,0.1543,0.2928,0.5664,0.1308
Wydad,PASS,,1,,,,,26,0,0.1426,0.4268,0.5977,0.1963
Wydad,PASS,,1,,,,,26,0,0.2285,0.6822,0.3066,0.3053
Wydad,PASS,,1,,,,,26,0,0.2090,0.3489,0.2871,0.7165
Wydad,PASS,,1,,,,,26,0,0.1699,0.3520,0.2656,0.5545
Wydad,PASS,,1,,,,,26,0,0.1621,0.5514,0.3184,0.5202
Wydad,PASS,,1,,,,,26,0,0.2109,0.5016,0.6113,0.6012
Wydad,PASS,,1,,,,,26,0,0.1504,0.4455,0.3086,0.3614
Wydad,PASS,,1,,,,,26,0,0.1621,0.4548,0.5449,0.2492
Wydad,PASS,,1,,,,,26,0,0.1621,0.4922,0.2246,0.7040
Wydad,PASS,,1,,,,,26,0,0.1406,0.5047,0.4492,0.8941
Wydad,PASS,,1,,,,,26,0,0.1309,0.6791,0.6543,0.7913
Wydad,PASS,,1,,,,,26,0,0.2676,0.5421,0.6602,0.6822
Wydad,PASS,,1,,,,,26,0,0.2285,0.7383,0.3262,0.9128
Wydad,PASS,,1,,,,,26,0,0.2480,0.9377,0.4004,0.8629
Wydad,PASS,,1,,,,,26,0,0.1328,0.7103,0.4141,0.9221
Wydad,PASS,,1,,,,,20,0,0.3047,0.1371,0.2793,0.0592
Wydad,PASS,,1,,,,,20,0,0.3535,0.0903,0.3145,0.3115
Wydad,PASS,,1,,,,,20,0,0.4258,0.2150,0.3301,0.0654
Wydad,PASS,,1,,,,,20,0,0.4805,0.1090,0.4199,0.0498
Wydad,PASS,,1,,,,,20,0,0.4668,0.0779,0.4805,0.3427
Wydad,PASS,,1,,,,,20,0,0.3887,0.1713,0.5586,0.2181
Wydad,PASS,,1,,,,,20,0,0.4160,0.1589,0.4629,0.5140
Wydad,PASS,,1,,,,,20,0,0.4609,0.6604,0.4180,0.3614
Wydad,PASS,,1,,,,,20,0,0.5254,0.6791,0.3125,0.5421
Wydad,PASS,,1,,,,,20,0,0.4297,0.7477,0.3125,0.6573
Wydad,PASS,,1,,,,,20,0,0.5176,0.6417,0.3672,0.7632
Wydad,PASS,,1,,,,,20,0,0.4043,0.7103,0.6055,0.8255
Wydad,PASS,,1,,,,,20,0,0.5977,0.7352,0.4414,0.7040
Wydad,PASS,,1,,,,,20,0,0.5313,0.5607,0.5723,0.7632
Wydad,PASS,,1,,,,,20,0,0.4375,0.4393,0.5430,0.5358
Wydad,PASS,,1,,,,,20,0,0.4395,0.2617,0.5410,0.5109
Wydad,PASS,,1,,,,,20,0,0.4375,0.3583,0.6582,0.4922
Wydad,PASS,,1,,,,,20,0,0.5801,0.6324,0.8418,0.0343
Wydad,PASS,,1,,,,,20,0,0.7070,0.0872,0.9180,0.2866
Wydad,PASS,,1,,,,,20,0,0.6914,0.2679,0.7617,0.1121
Wydad,PASS,,1,,,,,20,0,0.6250,0.0935,0.5508,0.1028
Wydad,PASS,,1,,,,,20,0,0.6465,0.2430,0.5293,0.0685
Wydad,PASS,,1,,,,,20,0,0.5625,0.4424,0.6172,0.2648
Wydad,PASS,,1,,,,,20,0,0.6133,0.2461,0.6602,0.0810
Wydad,PASS,,1,,,,,20,0,0.6641,0.1184,0.6406,0.0685
Wydad,PASS,,1,,,,,20,0,0.6641,0.1931,0.7051,0.1340
Wydad,PASS,,1,,,,,20,0,0.6738,0.4050,0.7109,0.4704
Wydad,PASS,,1,,,,,20,0,0.6816,0.5016,0.6621,0.2118
Wydad,PASS,,1,,,,,20,0,0.6250,0.2523,0.6484,0.2025
Wydad,PASS,,1,,,,,20,0,0.5371,0.2991,0.5762,0.3801
Wydad,PASS,,1,,,,,20,0,0.5449,0.4424,0.5547,0.3022
Wydad,PASS,,1,,,,,20,0,0.4512,0.2586,0.4844,0.2336
Wydad,PASS,,1,,,,,20,0,0.4746,0.2181,0.4941,0.0903
Wydad,PASS,,1,,,,,20,0,0.5664,0.2336,0.4629,0.2835
Wydad,PASS,,1,,,,,20,0,0.4824,0.2679,0.5508,0.2523
Wydad,PASS,,1,,,,,20,0,0.6699,0.7103,0.5293,0.4611
Wydad,PASS,,1,,,,,20,0,0.6172,0.3832,0.6895,0.4860
Wydad,PASS,,1,,,,,20,0,0.6621,0.4735,0.7227,0.7975
Wydad,PASS,,1,,,,,20,0,0.7520,0.8816,0.6602,0.9252
Wydad,PASS,,1,,,,,3,0,0.3223,0.8037,0.1211,0.4984
Wydad,PASS,,1,,,,,3,0,0.3184,0.7819,0.3652,0.7103
Wydad,PASS,,1,,,,,3,0,0.3613,0.7664,0.3164,0.4112
Wydad,PASS,,1,,,,,3,0,0.3066,0.4953,0.3145,0.2679
Wydad,PASS,,1,,,,,3,0,0.2871,0.4611,0.3184,0.2087
Wydad,PASS,,1,,,,,3,0,0.3145,0.7664,0.2813,0.2991
Wydad,PASS,,1,,,,,3,0,0.2988,0.9128,0.4570,0.9408
Wydad,PASS,,1,,,,,3,0,0.3164,0.9003,0.2656,0.4299
Wydad,PASS,,1,,,,,3,0,0.2695,0.5607,0.2422,0.3333
Wydad,PASS,,1,,,,,3,0,0.3066,0.6542,0.1543,0.3053
Wydad,PASS,,1,,,,,3,0,0.2070,0.0654,0.3535,0.0436
Wydad,PASS,,1,,,,,3,0,0.3145,0.3146,0.4258,0.2243
Wydad,PASS,,1,,,,,3,0,0.3105,0.6386,0.3340,0.2741
Wydad,PASS,,1,,,,,3,0,0.3516,0.5296,0.2988,0.4330
Wydad,PASS,,1,,,,,3,0,0.4414,0.7632,0.2617,0.5421
Wydad,PASS,,1,,,,,3,0,0.3008,0.6885,0.3594,0.8224
Wydad,PASS,,1,,,,,3,0,0.2617,0.7726,0.3652,0.8006
Wydad,PASS,,1,,,,,3,0,0.5703,0.9159,0.5605,0.6947
Wydad,PASS,,1,,,,,3,0,0.4785,0.3894,0.4727,0.2835
Wydad,PASS,,1,,,,,3,0,0.4102,0.8598,0.4336,0.3240
Wydad,PASS,,1,,,,,3,0,0.3047,0.7414,0.5371,0.6542
Wydad,PASS,,1,,,,,3,0,0.3906,0.7570,0.4648,0.6168
Wydad,PASS,,1,,,,,3,0,0.3984,0.7414,0.6094,0.4860
Wydad,PASS,,1,,,,,3,0,0.5234,0.6791,0.4766,0.4424
Wydad,PASS,,1,,,,,3,0,0.5273,0.6636,0.4629,0.4486
Wydad,PASS,,1,,,,,3,0,0.4531,0.5514,0.6426,0.6480
Wydad,PASS,,1,,,,,3,0,0.5371,0.7072,0.8281,0.5234
Wydad,PASS,,1,,,,,3,0,0.6309,0.6698,0.9395,0.7414
Wydad,PASS,,1,,,,,3,0,0.4570,0.7632,0.6973,0.9470
Wydad,PASS,,1,,,,,3,0,0.5625,0.8660,0.5410,0.6698
Wydad,PASS,,1,,,,,3,0,0.5566,0.7664,0.6660,0.9377
Wydad,PASS,,1,,,,,3,0,0.4688,0.8100,0.6484,0.9564
Wydad,PASS,,1,,,,,3,0,0.6074,0.8910,0.6777,0.9657
Wydad,PASS,,1,,,,,3,0,0.5020,0.9283,0.6816,0.8660
Wydad,PASS,,1,,,,,3,0,0.5176,0.8754,0.6289,0.8255
Wydad,PASS,,1,,,,,3,0,0.3652,0.7196,0.4961,0.6822
Wydad,PASS,,1,,,,,3,0,0.2715,0.7352,0.1992,0.6324
Wydad,PASS,,1,,,,,3,0,0.4219,0.7632,0.5566,0.9283
Wydad,PASS,,1,,,,,24,0,0.1426,0.1215,0.3027,0.0935
Wydad,PASS,,1,,,,,24,0,0.2051,0.1246,0.0898,0.2710
Wydad,PASS,,1,,,,,24,0,0.2891,0.1433,0.1738,0.3302
Wydad,PASS,,1,,,,,24,0,0.3008,0.1495,0.1465,0.4174
Wydad,PASS,,1,,,,,24,0,0.2090,0.2991,0.2871,0.4735
Wydad,PASS,,1,,,,,24,0,0.2910,0.2617,0.3086,0.4891
Wydad,PASS,,1,,,,,24,0,0.2422,0.3302,0.6914,0.8754
Wydad,PASS,,1,,,,,24,0,0.4570,0.4548,0.4629,0.7321
Wydad,PASS,,1,,,,,24,0,0.4473,0.1994,0.4219,0.3863
Wydad,PASS,,1,,,,,24,0,0.4180,0.3489,0.4473,0.4579
Wydad,PASS,,1,,,,,24,0,0.4766,0.4330,0.7461,0.9097
Wydad,PASS,,1,,,,,24,0,0.4648,0.4424,0.7891,0.9283
Wydad,PASS,,1,,,,,24,0,0.5195,0.4704,0.7070,0.8847
Wydad,PASS,,1,,,,,24,0,0.5254,0.5576,0.6406,0.8162
Wydad,PASS,,1,,,,,24,0,0.5879,0.3364,0.8945,0.7632
Wydad,PASS,,1,,,,,24,0,0.4785,0.2710,0.9258,0.8754
Wydad,PASS,,1,,,,,24,0,0.5254,0.4517,0.7207,0.2181
Wydad,PASS,,1,,,,,24,0,0.4355,0.3084,0.6582,0.0903
Wydad,PASS,,1,,,,,24,0,0.3887,0.1340,0.4648,0.0841
Wydad,PASS,,1,,,,,24,0,0.3809,0.0436,0.2070,0.3427
Wydad,PASS,,1,,,,,24,0,0.3242,0.1059,0.1621,0.4891
Wydad,PASS,,1,,,,,24,0,0.2793,0.2897,0.1719,0.5202
Wydad,PASS,,1,,,,,24,0,0.2988,0.2804,0.1445,0.5047
Wydad,PASS,,1,,,,,24,0,0.3203,0.5234,0.1621,0.4579
Wydad,PASS,,1,,,,,24,0,0.4180,0.2679,0.3301,0.5296
Wydad,PASS,,1,,,,,24,0,0.2637,0.4237,0.3184,0.7757
Wydad,PASS,,1,,,,,24,0,0.3223,0.4112,0.2598,0.6916
Wydad,PASS,,1,,,,,24,0,0.2891,0.3022,0.3613,0.3520
Wydad,PASS,,1,,,,,24,0,0.3262,0.2555,0.3496,0.0436
Wydad,PASS,,1,,,,,24,0,0.3066,0.1277,0.3965,0.2274
Wydad,PASS,,1,,,,,24,0,0.3105,0.2648,0.3730,0.1745
Wydad,PASS,,1,,,,,24,0,0.2969,0.0623,0.3652,0.2336
Wydad,PASS,,1,,,,,24,0,0.3418,0.2648,0.4453,0.2710
Wydad,PASS,,1,,,,,22,0,0.3594,0.9003,0.4668,0.8069
Wydad,PASS,,1,,,,,22,0,0.4609,0.9346,0.3945,0.7726
Wydad,PASS,,1,,,,,22,0,0.4434,0.7103,0.4727,0.5826
Wydad,PASS,,1,,,,,22,0,0.1035,0.7352,0.1074,0.4798
Wydad,PASS,,1,,,,,22,0,0.6719,0.2399,0.5195,0.4548
Wydad,PASS,,1,,,,,22,0,0.6016,0.7227,0.6113,0.4112
Wydad,PASS,,1,,,,,22,0,0.6836,0.6324,0.5879,0.5981
Wydad,PASS,,1,,,,,22,0,0.6055,0.9252,0.5293,0.6916
Wydad,PASS,,1,,,,,22,0,0.5664,0.9283,0.5391,0.7539
Wydad,PASS,,1,,,,,22,0,0.5859,0.8442,0.6348,0.6075
Wydad,PASS,,1,,,,,22,0,0.5918,0.9408,0.6895,0.8629
Wydad,PASS,,1,,,,,22,0,0.6719,0.9502,0.5840,0.9097
Wydad,PASS,,1,,,,,22,0,0.6641,0.9252,0.7598,0.8816
Wydad,PASS,,1,,,,,22,0,0.7012,0.9533,0.7715,0.7975
Wydad,PASS,,1,,,,,22,0,0.7129,0.8816,0.8809,0.4330
Wydad,PASS,,1,,,,,22,0,0.8770,0.7508,0.8652,0.5016
Wydad,PASS,,1,,,,,22,0,0.8789,0.9315,0.8281,0.8972
Wydad,PASS,,1,,,,,22,0,0.8457,0.9408,0.7227,0.9283
Wydad,PASS,,1,,,,,22,0,0.5449,0.8318,0.6699,0.8318
Wydad,PASS,,1,,,,,22,0,0.7285,0.7975,0.8340,0.4704
Wydad,PASS,,1,,,,,22,0,0.7129,0.5950,0.8789,0.6854
Wydad,PASS,,1,,,,,5,0,0.3652,0.4237,0.1641,0.5514
Wydad,PASS,,1,,,,,5,0,0.3301,0.5078,0.4688,0.2835
Wydad,PASS,,1,,,,,5,0,0.2363,0.2648,0.2246,0.3583
Wydad,PASS,,1,,,,,5,0,0.2891,0.1028,0.3750,0.0592
Wydad,PASS,,1,,,,,5,0,0.3145,0.1340,0.2676,0.0810
Wydad,PASS,,1,,,,,5,0,0.3047,0.5888,0.5820,0.6168
Wydad,PASS,,1,,,,,5,0,0.5313,0.5171,0.5957,0.7352
Wydad,PASS,,1,,,,,5,0,0.5332,0.7196,0.6426,0.7383
Wydad,PASS,,1,,,,,5,0,0.6543,0.6604,0.6074,0.7134
Wydad,PASS,,1,,,,,5,0,0.5996,0.8660,0.6934,0.9533
Wydad,PASS,,1,,,,,5,0,0.3281,0.8941,0.6113,0.9128
Wydad,PASS,,1,,,,,5,0,0.5547,0.6729,0.5254,0.8847
Wydad,PASS,,1,,,,,5,0,0.5371,0.7570,0.5137,0.5857
Wydad,PASS,,1,,,,,5,0,0.4727,0.6199,0.4609,0.8131
Wydad,PASS,,1,,,,,5,0,0.3672,0.6947,0.2949,0.9065
Wydad,PASS,,1,,,,,5,0,0.4629,0.3240,0.3770,0.7103
Wydad,PASS,,1,,,,,4,0,0.4531,0.2897,0.3555,0.5140
Wydad,PASS,,1,,,,,4,0,0.3809,0.5016,0.3672,0.7259
Wydad,PASS,,1,,,,,4,0,0.3789,0.7227,0.4824,0.6854
Wydad,PASS,,1,,,,,4,0,0.3633,0.8037,0.4238,0.7134
Wydad,PASS,,1,,,,,4,0,0.3828,0.6449,0.2988,0.2897
Wydad,PASS,,1,,,,,4,0,0.4805,0.3520,0.3457,0.2523
Wydad,PASS,,1,,,,,4,0,0.3633,0.3302,0.4336,0.1028
Wydad,PASS,,1,,,,,4,0,0.3965,0.2305,0.3066,0.0748
Wydad,PASS,,1,,,,,4,0,0.3730,0.2430,0.2871,0.2150
Wydad,PASS,,1,,,,,4,0,0.3730,0.1495,0.3477,0.0623
Wydad,PASS,,1,,,,,4,0,0.5449,0.3988,0.5586,0.1495
Wydad,PASS,,1,,,,,4,0,0.5645,0.3115,0.6797,0.6698
Wydad,PASS,,1,,,,,4,0,0.4668,0.4579,0.9121,0.6729
Wydad,PASS,,1,,,,,4,0,0.6348,0.5140,0.8711,0.7259
Wydad,PASS,,1,,,,,4,0,0.8223,0.9315,0.8516,0.8037
Wydad,PASS,,1,,,,,4,0,0.6699,0.8505,0.7500,0.8785
