Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start_X,Start_Y,End_X,End_Y
Adversaire,Duel gagne,Duels,2,,,,,21,,0.4121,0.1838,,
Adversaire,Duel gagne,Duels,2,,,,,21,,0.1992,0.8816,,
Adversaire,Duel gagne,Duels,2,,,,,21,,0.7539,0.6636,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.8535,0.7819,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.7344,0.0841,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.6563,0.1121,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.5996,0.0810,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.3574,0.1682,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.3496,0.1184,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.3164,0.1869,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.2168,0.1620,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.3320,0.2991,,
Adversaire,Duel gagne,Duels,2,,,,,77,,0.6230,0.3022,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.6855,0.1682,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.0664,0.1433,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.1191,0.1433,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.1543,0.1682,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.0840,0.4704,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.2305,0.4019,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.2637,0.3583,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.2559,0.2804,,
Adversaire,Duel gagne,Duels,2,,,,,4,,0.2285,0.2025,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.1094,0.2773,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.2344,0.2773,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.3535,0.8224,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.3496,0.8972,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.3887,0.6885,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.2656,0.8816,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.1426,0.9065,,
Adversaire,Duel gagne,Duels,2,,,,,6,,0.3301,0.7570,,
Adversaire,Duel gagne,Duels,2,,,,,16,,0.3301,0.7290,,
Adversaire,Duel gagne,Duels,2,,,,,16,,0.3691,0.7352,,
Adversaire,Duel gagne,Duels,2,,,,,16,,0.2871,0.6791,,
Adversaire,Duel gagne,Duels,2,,,,,16,,0.3438,0.5358,,
Adversaire,Duel gagne,Duels,2,,,,,16,,0.2109,0.7539,,
Adversaire,Duel gagne,Duels,2,,,,,16,,0.2051,0.6916,,
Adversaire,Duel gagne,Duels,2,,,,,16,,0.1016,0.9221,,
Adversaire,Duel gagne,Duels,2,,,,,5,,0.4082,0.5732,,
Adversaire,Duel gagne,Duels,2,,,,,5,,0.3359,0.6480,,
Adversaire,Duel gagne,Duels,2,,,,,5,,0.2695,0.7196,,
Adversaire,Duel gagne,Duels,2,,,,,5,,0.3047,0.7975,,
Adversaire,Duel gagne,Duels,2,,,,,5,,0.3613,0.6137,,
Adversaire,Duel gagne,Duels,2,,,,,5,,0.0996,0.8972,,
Adversaire,Duel gagne,Duels,2,,,,,22,,0.0645,0.5265,,
Adversaire,Duel gagne,Duels,2,,,,,22,,0.0977,0.6262,,
Adversaire,Duel gagne,Duels,2,,,,,22,,0.0801,0.7414,,
Adversaire,Duel gagne,Duels,2,,,,,19,,0.4512,0.1277,,
Adversaire,Duel gagne,Duels,2,,,,,19,,0.2012,0.2679,,
Adversaire,Duel gagne,Duels,2,,,,,19,,0.3477,0.4579,,
Adversaire,Duel gagne,Duels,2,,,,,18,,0.2656,0.6885,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.6543,0.1090,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.8984,0.0810,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.9238,0.0841,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.9434,0.0841,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.8301,0.1277,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.5234,0.1402,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.2461,0.6636,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.6523,0.7850,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.6719,0.8162,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.5625,0.8069,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.5469,0.9065,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.1035,0.8972,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.6465,0.8505,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.6719,0.8816,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.3691,0.8505,,
Adversaire,BALL LOST,Duels,2,,,,,11,,0.8867,0.7040,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.1230,0.1900,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.1895,0.0654,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.3926,0.2087,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.4238,0.1526,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.6602,0.3209,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.7109,0.2679,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.8730,0.3022,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.7891,0.3614,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.7227,0.6885,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.7813,0.6822,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.6113,0.6822,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.6602,0.2648,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.6602,0.2368,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.6699,0.1464,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.8496,0.1713,,
Adversaire,BALL LOST,Duels,2,,,,,77,,0.6641,0.2960,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.6934,0.0935,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.5566,0.0966,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.3477,0.1215,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.1680,0.2056,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.4355,0.4486,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.6445,0.5701,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.5781,0.3396,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.4316,0.5888,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.4512,0.5888,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.4082,0.6667,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.6641,0.8442,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.6445,0.2555,,
Adversaire,BALL LOST,Duels,2,,,,,17,,0.4531,0.1745,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.5430,0.4984,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.4883,0.6667,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.4414,0.6417,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.7734,0.7508,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.3281,0.4517,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.1016,0.4517,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.0566,0.9221,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.2500,0.8598,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.4102,0.8972,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.7930,0.9003,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.6797,0.2555,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.5820,0.3022,,
Adversaire,BALL LOST,Duels,2,,,,,20,,0.6113,0.3520,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.8105,0.5639,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.8320,0.9346,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.6934,0.7009,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.7402,0.7850,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.5684,0.4704,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.7012,0.4424,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.2969,0.5607,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.3965,0.8287,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.3984,0.8536,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.2051,0.8910,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.2676,0.9034,,
Adversaire,BALL LOST,Duels,2,,,,,21,,0.3574,0.8505,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.0742,0.4268,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.2090,0.8100,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.3633,0.4611,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.3223,0.5358,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.4727,0.4081,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.3535,0.8037,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.3379,0.8318,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.6445,0.3053,,
Adversaire,BALL LOST,Duels,2,,,,,6,,0.2734,0.1931,,
Adversaire,BALL LOST,Duels,2,,,,,4,,0.0938,0.2866,,
Adversaire,BALL LOST,Duels,2,,,,,4,,0.2988,0.0717,,
Adversaire,BALL LOST,Duels,2,,,,,4,,0.3164,0.0717,,
Adversaire,BALL LOST,Duels,2,,,,,4,,0.4805,0.1838,,
Adversaire,BALL LOST,Duels,2,,,,,4,,0.5527,0.2087,,
Adversaire,BALL LOST,Duels,2,,,,,4,,0.8633,0.2025,,
Adversaire,BALL LOST,Duels,2,,,,,4,,0.6250,0.3364,,
Adversaire,BALL LOST,Duels,2,,,,,16,,0.2461,0.7040,,
Adversaire,BALL LOST,Duels,2,,,,,16,,0.2246,0.7227,,
Adversaire,BALL LOST,Duels,2,,,,,16,,0.4180,0.8006,,
Adversaire,BALL LOST,Duels,2,,,,,16,,0.7617,0.8723,,
Adversaire,BALL LOST,Duels,2,,,,,16,,0.0684,0.8972,,
Adversaire,BALL LOST,Duels,2,,,,,16,,0.2285,0.8629,,
Adversaire,BALL LOST,Duels,2,,,,,5,,0.1426,0.6760,,
Adversaire,BALL LOST,Duels,2,,,,,5,,0.2246,0.7757,,
Adversaire,BALL LOST,Duels,2,,,,,5,,0.4238,0.5016,,
Adversaire,BALL LOST,Duels,2,,,,,5,,0.1465,0.1589,,
Adversaire,BALL LOST,Duels,2,,,,,27,,0.6426,0.2181,,
Adversaire,BALL LOST,Duels,2,,,,,27,,0.7539,0.4766,,
Adversaire,BALL LOST,Duels,2,,,,,27,,0.6875,0.8816,,
Adversaire,BALL LOST,Duels,2,,,,,19,,0.2656,0.4766,,
Adversaire,BALL LOST,Duels,2,,,,,19,,0.3965,0.3146,,
Adversaire,SHOT,,2,,,,,77,,0.8516,0.6199,,
Adversaire,SHOT,,2,,,,,17,,0.8105,0.4112,,
Adversaire,SHOT,,2,,,,,4,,0.7070,0.1807,,
Adversaire,SHOT,,2,,,,,21,,0.7656,0.2617,,
Adversaire,SHOT,,2,,,,,11,,0.9102,0.3084,,
Adversaire,SHOT,,2,,,,,77,,0.8164,0.4330,,
Adversaire,Box,,2,,,,,77,,0.8379,0.5981,,
Adversaire,Box,,2,,,,,77,,0.9121,0.7632,,
Adversaire,Box,,2,,,,,11,,0.9336,0.3022,,
Adversaire,Box,,2,,,,,11,,0.9219,0.3364,,
Adversaire,Box,,2,,,,,21,,0.8496,0.6511,,
Adversaire,Recovery,,2,,,,,17,,0.3574,0.4486,,
Adversaire,Recovery,,2,,,,,17,,0.3477,0.3801,,
Adversaire,Recovery,,2,,,,,17,,0.4805,0.3551,,
Adversaire,Recovery,,2,,,,,17,,0.6777,0.3333,,
Adversaire,Recovery,,2,,,,,17,,0.6777,0.1308,,
Adversaire,Recovery,,2,,,,,17,,0.6016,0.1464,,
Adversaire,Recovery,,2,,,,,17,,0.6094,0.1869,,
Adversaire,Recovery,,2,,,,,17,,0.5703,0.7009,,
Adversaire,Recovery,,2,,,,,17,,0.2344,0.8442,,
Adversaire,Recovery,,2,,,,,17,,0.3418,0.2523,,
Adversaire,Recovery,,2,,,,,17,,0.2344,0.1277,,
Adversaire,Recovery,,2,,,,,17,,0.3574,0.6386,,
Adversaire,Recovery,,2,,,,,17,,0.1602,0.2617,,
Adversaire,Recovery,,2,,,,,17,,0.4121,0.5265,,
Adversaire,Recovery,,2,,,,,16,,0.1973,0.8598,,
Adversaire,Recovery,,2,,,,,16,,0.0918,0.9315,,
Adversaire,Recovery,,2,,,,,16,,0.1348,0.7165,,
Adversaire,Recovery,,2,,,,,16,,0.2813,0.6760,,
Adversaire,Recovery,,2,,,,,16,,0.3418,0.5327,,
Adversaire,Recovery,,2,,,,,16,,0.1699,0.6854,,
Adversaire,Recovery,,2,,,,,16,,0.1992,0.7072,,
Adversaire,Recovery,,2,,,,,16,,0.2383,0.7103,,
Adversaire,Recovery,,2,,,,,16,,0.3320,0.7445,,
Adversaire,Recovery,,2,,,,,16,,0.1797,0.7103,,
Adversaire,Recovery,,2,,,,,16,,0.1719,0.6449,,
Adversaire,Recovery,,2,,,,,4,,0.1816,0.2960,,
Adversaire,Recovery,,2,,,,,4,,0.1680,0.2305,,
Adversaire,Recovery,,2,,,,,4,,0.1758,0.3240,,
Adversaire,Recovery,,2,,,,,4,,0.2656,0.3551,,
Adversaire,Recovery,,2,,,,,4,,0.2344,0.3364,,
Adversaire,Recovery,,2,,,,,4,,0.2246,0.3956,,
Adversaire,Recovery,,2,,,,,4,,0.2266,0.1931,,
Adversaire,Recovery,,2,,,,,4,,0.0879,0.4704,,
Adversaire,Recovery,,2,,,,,4,,0.3516,0.2118,,
Adversaire,Recovery,,2,,,,,4,,0.3672,0.1963,,
Adversaire,Recovery,,2,,,,,4,,0.1348,0.1620,,
Adversaire,Recovery,,2,,,,,5,,0.3008,0.8100,,
Adversaire,Recovery,,2,,,,,5,,0.3125,0.6667,,
Adversaire,Recovery,,2,,,,,5,,0.3379,0.6511,,
Adversaire,Recovery,,2,,,,,5,,0.1563,0.7040,,
Adversaire,Recovery,,2,,,,,5,,0.1367,0.6106,,
Adversaire,Recovery,,2,,,,,5,,0.1699,0.5950,,
Adversaire,Recovery,,2,,,,,5,,0.1309,0.7414,,
Adversaire,Recovery,,2,,,,,5,,0.3398,0.7227,,
Adversaire,Recovery,,2,,,,,5,,0.3594,0.6355,,
Adversaire,Recovery,,2,,,,,5,,0.3594,0.6293,,
Adversaire,Recovery,,2,,,,,5,,0.1582,0.6822,,
Adversaire,Recovery,,2,,,,,6,,0.3906,0.6916,,
Adversaire,Recovery,,2,,,,,6,,0.2617,0.8816,,
Adversaire,Recovery,,2,,,,,6,,0.3281,0.7570,,
Adversaire,Recovery,,2,,,,,6,,0.3945,0.1682,,
Adversaire,Recovery,,2,,,,,6,,0.5547,0.2617,,
Adversaire,Recovery,,2,,,,,6,,0.6328,0.4735,,
Adversaire,Recovery,,2,,,,,6,,0.1523,0.2897,,
Adversaire,Recovery,,2,,,,,20,,0.2930,0.5327,,
Adversaire,Recovery,,2,,,,,20,,0.0938,0.4393,,
Adversaire,Recovery,,2,,,,,20,,0.1914,0.6386,,
Adversaire,Recovery,,2,,,,,20,,0.1035,0.8598,,
Adversaire,Recovery,,2,,,,,20,,0.5820,0.8287,,
Adversaire,Recovery,,2,,,,,20,,0.4297,0.7913,,
Adversaire,Recovery,,2,,,,,20,,0.3203,0.8692,,
Adversaire,Recovery,,2,,,,,19,,0.1211,0.1464,,
Adversaire,Recovery,,2,,,,,19,,0.2012,0.2710,,
Adversaire,Recovery,,2,,,,,19,,0.1113,0.3894,,
Adversaire,Recovery,,2,,,,,19,,0.2715,0.2523,,
Adversaire,Recovery,,2,,,,,19,,0.2969,0.4548,,
Adversaire,Recovery,,2,,,,,19,,0.4512,0.1153,,
Adversaire,Recovery,,2,,,,,22,,0.0703,0.5202,,
Adversaire,Recovery,,2,,,,,22,,0.0898,0.5639,,
Adversaire,Recovery,,2,,,,,22,,0.0957,0.6137,,
Adversaire,Recovery,,2,,,,,22,,0.0742,0.7477,,
Adversaire,Recovery,,2,,,,,22,,0.2656,0.4673,,
Adversaire,Recovery,,2,,,,,77,,0.3535,0.1682,,
Adversaire,Recovery,,2,,,,,77,,0.4668,0.2804,,
Adversaire,Recovery,,2,,,,,77,,0.6230,0.3053,,
Adversaire,Recovery,,2,,,,,77,,0.6113,0.2150,,
Adversaire,Recovery,,2,,,,,77,,0.6914,0.5327,,
Adversaire,Recovery,,2,,,,,11,,0.1445,0.9408,,
Adversaire,Recovery,,2,,,,,11,,0.6230,0.8037,,
Adversaire,Recovery,,2,,,,,11,,0.6875,0.8162,,
Adversaire,Recovery,,2,,,,,11,,0.3750,0.7414,,
Adversaire,Recovery,,2,,,,,21,,0.4160,0.7664,,
Adversaire,Recovery,,2,,,,,21,,0.1992,0.8816,,
Adversaire,Recovery,,2,,,,,18,,0.2656,0.7040,,
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0859,0.4143,0.6230,0.2960
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.5919,0.6660,0.9408
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.5639,0.6875,0.7165
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.3894,0.6953,0.0966
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.5732,0.6563,0.8442
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.6075,0.6699,0.7632
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.4361,0.6094,0.2804
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.5888,0.6445,0.5421
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0820,0.4206,0.6406,0.1620
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.6044,0.7207,0.9190
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0820,0.4299,0.6777,0.2960
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0859,0.5981,0.6758,0.9128
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0820,0.4237,0.6660,0.1121
Adversaire,BALL LOST,Goal-kick,2,,,,,22,,0.0840,0.3988,0.6367,0.2555
Adversaire,Centre,Cross,2,,,,,77,,0.9199,0.7664,0.8184,0.1371
Adversaire,centre rate,Cross,2,,,,,11,,0.9102,0.8318,0.9141,0.8037
Adversaire,centre rate,Cross,2,,,,,11,,0.8633,0.8660,0.8887,0.4891
Adversaire,centre rate,Cross,2,,,,,11,,0.9336,0.2835,0.9570,0.6791
Adversaire,centre rate,Cross,2,,,,,4,,0.9004,0.1464,0.9043,0.1838
Adversaire,centre rate,Cross,2,,,,,4,,0.8418,0.1059,0.7754,0.9657
Adversaire,centre rate,Cross,2,,,,,4,,0.7949,0.1184,0.8301,0.3676
Adversaire,centre rate,Cross,2,,,,,21,,0.6738,0.1963,0.8320,0.5576
Adversaire,CORNER,CORNER,2,,,,,21,,0.9629,0.9751,0.9434,0.6511
Adversaire,CORNER,CORNER,2,,,,,21,,0.9629,0.9657,0.9160,0.6262
Adversaire,BALL LOST,Through,2,,,,,6,,0.4980,0.3333,0.5840,0.2835
Adversaire,BALL LOST,Through,2,,,,,17,,0.4531,0.2991,0.6465,0.3863
Adversaire,BALL LOST,Through,2,,,,,17,,0.4395,0.3863,0.8027,0.4735
Adversaire,derriere la ligne,Through,2,,,,,11,,0.4121,0.9034,0.7852,0.7352
Adversaire,derriere la ligne,Through,2,,,,,21,,0.7266,0.6573,0.8281,0.5981
Adversaire,derriere la ligne,Through,2,,,,,21,,0.5039,0.6355,0.8398,0.7850
Adversaire,derriere la ligne,Through,2,,,,,21,,0.6875,0.7788,0.8418,0.7009
Adversaire,,Key Passes,2,,,,,17,,0.6543,0.3551,0.7793,0.3645
Adversaire,,Key Passes,2,,,,,21,,0.8281,0.5981,0.5039,0.6355
Adversaire,,Key Passes,2,,,,,21,,0.7500,0.3801,0.7910,0.3458
Adversaire,Tirs Assists,Assists to Shots,2,,,,,21,77,0.7188,0.6324,0.8281,0.5794
Adversaire,Tirs Assists,Assists to Shots,2,,,,,21,17,0.7461,0.3894,0.7969,0.3302
Adversaire,Tirs Assists,Assists to Shots,2,,,,,17,77,0.6992,0.3988,0.7598,0.4174
Adversaire,Tirs Assists,Assists to Shots,2,,,,,6,11,0.5234,0.4611,0.8789,0.2648
Adversaire,dribble reussi,Dribbles,2,,,,,19,178,0.3574,0.4455,,
Adversaire,dribble reussi,Dribbles,2,,,,,4,267,0.7227,0.1682,,
Adversaire,BALL LOST,Dribbles,2,,,,,4,259,0.8555,0.1931,,
Adversaire,dribble reussi,Dribbles,2,,,,,6,233,0.1289,0.2741,,
Adversaire,dribble reussi,Dribbles,2,,,,,6,28,0.3555,0.9128,,
Adversaire,dribble reussi,Dribbles,2,,,,,77,70,0.8438,0.7819,,
Adversaire,BALL LOST,Dribbles,2,,,,,77,228,0.8672,0.2897,,
Adversaire,BALL LOST,Dribbles,2,,,,,77,206,0.7949,0.3583,,
Adversaire,BALL LOST,Dribbles,2,,,,,77,305,0.1973,0.0498,,
Adversaire,dribble reussi,Dribbles,2,,,,,17,244,0.4375,0.2399,,
Adversaire,dribble reussi,Dribbles,2,,,,,17,223,0.4336,0.3053,,
Adversaire,dribble reussi,Dribbles,2,,,,,17,216,0.4023,0.3271,,
Adversaire,dribble reussi,Dribbles,2,,,,,17,269,0.5449,0.1620,,
Adversaire,BALL LOST,Dribbles,2,,,,,17,277,0.3867,0.1371,,
Adversaire,BALL LOST,Dribbles,2,,,,,17,117,0.6172,0.6355,,
Adversaire,dribble reussi,Dribbles,2,,,,,20,40,0.3281,0.8754,,
Adversaire,BALL LOST,Dribbles,2,,,,,20,38,0.7910,0.8816,,
Adversaire,dribble reussi,Dribbles,2,,,,,11,237,0.8438,0.2617,,
Adversaire,dribble reussi,Dribbles,2,,,,,11,206,0.8477,0.3583,,
Adversaire,dribble reussi,Dribbles,2,,,,,11,51,0.8457,0.8411,,
Adversaire,dribble reussi,Dribbles,2,,,,,11,91,0.8730,0.7165,,
Adversaire,BALL LOST,Dribbles,2,,,,,11,27,0.5273,0.9159,,
Adversaire,BALL LOST,Dribbles,2,,,,,11,56,0.5488,0.8255,,
Adversaire,BALL LOST,Dribbles,2,,,,,11,52,0.6426,0.8380,,
Adversaire,dribble reussi,Dribbles,2,,,,,21,258,0.7363,0.1963,,
Adversaire,dribble reussi,Dribbles,2,,,,,21,242,0.6445,0.2461,,
Adversaire,dribble reussi,Dribbles,2,,,,,21,96,0.4453,0.7009,,
Adversaire,dribble reussi,Dribbles,2,,,,,21,80,0.4180,0.7508,,
Adversaire,BALL LOST,Dribbles,2,,,,,21,54,0.4043,0.8318,,
Adversaire,dribble reussi,Dribbles,2,,,,,17,145,0.4824,0.5483,,
Wydad,PASS,,1,,,,,26,,0.3066,0.8723,0.0801,0.5078
Wydad,PASS,,1,,,,,26,,0.2734,0.3707,0.1426,0.6854
Wydad,PASS,,1,,,,,26,,0.2910,0.3738,0.2070,0.5078
Wydad,PASS,,1,,,,,26,,0.3926,0.2555,0.2793,0.5421
Wydad,PASS,,1,,,,,26,,0.3828,0.3583,0.2813,0.4611
Wydad,PASS,,1,,,,,26,,0.6641,0.2679,0.2012,0.4642
Wydad,PASS,,1,,,,,26,,0.6289,0.3738,0.1582,0.5202
Wydad,PASS,,1,,,,,26,,0.4336,0.1776,0.1074,0.2430
Wydad,PASS,,1,,,,,26,,0.1855,0.7227,0.0684,0.4237
Wydad,PASS,,1,,,,,26,,0.1465,0.4081,0.0859,0.5576
Wydad,PASS,,1,,,,,26,,0.3301,0.8816,0.1055,0.3801
Wydad,PASS,,1,,,,,26,,0.4160,0.8660,0.1016,0.5047
Wydad,PASS,,1,,,,,26,,0.2539,0.6324,0.1582,0.4081
Wydad,PASS,,1,,,,,26,,0.1602,0.3707,0.1367,0.6199
Wydad,PASS,,1,,,,,26,,0.2715,0.7975,0.0996,0.4206
Wydad,PASS,,1,,,,,26,,0.3086,0.8287,0.1094,0.5358
Wydad,PASS,,1,,,,,26,,0.2207,0.3209,0.1367,0.5078
Wydad,PASS,,1,,,,,26,,0.3047,0.2617,0.2012,0.3676
Wydad,PASS,,1,,,,,26,,0.3418,0.1433,0.1602,0.5047
Wydad,PASS,,1,,,,,26,,0.2832,0.3022,0.1914,0.5078
Wydad,PASS,,1,,,,,26,,0.3008,0.6417,0.2461,0.4984
Wydad,PASS,,1,,,,,26,,0.2891,0.5857,0.2461,0.5358
Wydad,PASS,,1,,,,,26,,0.3652,0.3364,0.2988,0.5265
Wydad,PASS,,1,,,,,26,,0.1777,0.5171,0.1543,0.4860
Wydad,PASS,,1,,,,,26,,0.1602,0.5483,0.1328,0.4143
Wydad,PASS,,1,,,,,26,,0.1816,0.5950,0.1309,0.4486
Wydad,PASS,,1,,,,,3,,0.8398,0.5576,0.7070,0.8536
Wydad,PASS,,1,,,,,3,,0.5840,0.3364,0.4102,0.3614
Wydad,PASS,,1,,,,,3,,0.5176,0.3209,0.4707,0.5981
Wydad,PASS,,1,,,,,3,,0.5547,0.2430,0.5293,0.3614
Wydad,PASS,,1,,,,,3,,0.7188,0.2804,0.4980,0.2835
Wydad,PASS,,1,,,,,3,,0.8145,0.1153,0.3594,0.5576
Wydad,PASS,,1,,,,,3,,0.7930,0.1340,0.4336,0.6168
Wydad,PASS,,1,,,,,3,,0.6152,0.6511,0.5430,0.7383
Wydad,PASS,,1,,,,,3,,0.5820,0.6293,0.4902,0.7383
Wydad,PASS,,1,,,,,3,,0.7598,0.7259,0.4160,0.6636
Wydad,PASS,,1,,,,,3,,0.5430,0.8816,0.1152,0.9128
Wydad,PASS,,1,,,,,3,,0.8105,0.9252,0.4766,0.7383
Wydad,PASS,,1,,,,,3,,0.7910,0.7290,0.5391,0.6947
Wydad,PASS,,1,,,,,3,,0.8867,0.7103,0.4141,0.6667
Wydad,PASS,,1,,,,,3,,0.9102,0.2648,0.3652,0.6293
Wydad,PASS,,1,,,,,3,,0.8242,0.2773,0.4629,0.5234
Wydad,PASS,,1,,,,,3,,0.6660,0.6729,0.4766,0.6417
Wydad,PASS,,1,,,,,3,,0.5430,0.8006,0.4766,0.7196
Wydad,PASS,,1,,,,,3,,0.5957,0.8006,0.4785,0.7352
Wydad,PASS,,1,,,,,3,,0.5137,0.9128,0.3457,0.6604
Wydad,PASS,,1,,,,,3,,0.5195,0.3178,0.4746,0.5888
Wydad,PASS,,1,,,,,3,,0.2148,0.3053,0.1504,0.5296
Wydad,PASS,,1,,,,,3,,0.5352,0.6978,0.4707,0.5545
Wydad,PASS,,1,,,,,3,,0.6133,0.6449,0.5371,0.7414
Wydad,PASS,,1,,,,,3,,0.5781,0.6293,0.4902,0.7259
Wydad,PASS,,1,,,,,3,,0.4512,0.7196,0.2754,0.6573
